 
section in r/R,1.0
1363233.057,185799.33415,9092.906357,3957.3710821,-117.39724459,95614.919609
185799.33415,19796257.839,-35840.873914,-910.0827134,148.9467747,193588.41174
9092.906357,-35840.873914,178675578.12,4652512.6173,-1495519.7302,-4396.9364015
3957.3710821,-910.0827134,4652512.6173,2799513.5885,-63224.886663,-582.27716556
-117.39724459,148.9467747,-1495519.7302,-63224.886663,272513.97513,47.442145906
95614.919609,193588.41174,-4396.9364015,-582.27716556,47.442145906,95169.723964
