1 
39 number of sections 
1  200  21.1
  1.59000000e+02	 -4.96355147e-01	  1.90143999e-01	 -3.50872236e-01
  1.62000000e+02	 -4.25447268e-01	  1.40636124e-01	 -3.74735973e-01
  1.65000000e+02	 -3.54539390e-01	  9.81315664e-02	 -4.21709983e-01
  1.68000000e+02	 -2.83631512e-01	  6.23519281e-02	 -4.68683994e-01
  1.71000000e+02	 -2.12723634e-01	  3.53980715e-02	 -4.49999999e-01
  1.74000000e+02	 -1.41815756e-01	  2.95870408e-02	 -2.99999999e-01
  1.77000000e+02	 -7.09078783e-02	  2.59899654e-02	 -1.50000000e-01
  1.80000000e+02	  4.85722573e-18	  2.46414626e-02	  0.00000000e+00
2  200  21.272216654757646
 -1.80000000e+02	  4.65696793e-18	  2.40609865e-02	  0.00000000e+00
 -1.77000000e+02	  7.10581038e-02	  2.54116409e-02	  1.20000000e-01
 -1.74000000e+02	  1.42116206e-01	  2.90144622e-02	  2.39999999e-01
 -1.71000000e+02	  2.13174701e-01	  3.48348308e-02	  3.60000659e-01
 -1.68000000e+02	  2.84236024e-01	  6.11937333e-02	  3.88838300e-01
 -1.65000000e+02	  3.55290517e-01	  9.69749503e-02	  3.72097876e-01
 -1.62000000e+02	  4.26352501e-01	  1.39541164e-01	  3.55355687e-01
 -1.59000000e+02	  4.97402808e-01	  1.89115334e-01	  3.51655186e-01
 -1.56000000e+02	  5.68466683e-01	  2.44903310e-01	  3.74039018e-01
 -1.53000000e+02	  6.39523692e-01	  3.05884578e-01	  3.96420698e-01
 -1.50000000e+02	  7.10581035e-01	  3.71798499e-01	  4.17133365e-01
 -1.47000000e+02	  7.52000370e-01	  4.42354491e-01	  4.21155095e-01
 -1.44000000e+02	  7.34142369e-01	  5.15377209e-01	  4.23508096e-01
 -1.41000000e+02	  7.15716606e-01	  5.91700415e-01	  4.25957990e-01
 -1.38000000e+02	  6.95771518e-01	  6.69257598e-01	  4.29191381e-01
 -1.35000000e+02	  6.73975726e-01	  7.47661739e-01	  4.33003960e-01
 -1.32000000e+02	  6.49066343e-01	  8.26258100e-01	  4.36816538e-01
 -1.29000000e+02	  6.20474621e-01	  9.03672444e-01	  4.41605976e-01
 -1.26000000e+02	  5.88934230e-01	  9.79458478e-01	  4.46897453e-01
 -1.23000000e+02	  5.54393541e-01	  1.05330779e+00	  4.52532677e-01
 -1.20000000e+02	  5.15249343e-01	  1.12282008e+00	  4.57784430e-01
 -1.17000000e+02	  4.73063498e-01	  1.18833037e+00	  4.62192549e-01
 -1.14000000e+02	  4.28191999e-01	  1.24974635e+00	  4.66151700e-01
 -1.11000000e+02	  3.80408417e-01	  1.30592905e+00	  4.70106103e-01
 -1.08000000e+02	  3.29515278e-01	  1.35442381e+00	  4.71115974e-01
 -1.05000000e+02	  2.76922295e-01	  1.39713815e+00	  4.71460742e-01
 -1.02000000e+02	  2.22869646e-01	  1.43386390e+00	  4.71192437e-01
 -9.90000000e+01	  1.67410866e-01	  1.46177362e+00	  4.69182886e-01
 -9.60000000e+01	  1.11484108e-01	  1.48140477e+00	  4.64980654e-01
 -9.30000000e+01	  5.55936987e-02	  1.49417494e+00	  4.60093209e-01
 -9.00000000e+01	 -2.17771140e-10	  1.50000000e+00	  4.55205764e-01
 -8.70000000e+01	 -5.55936984e-02	  1.49417494e+00	  4.44663468e-01
 -8.40000000e+01	 -1.11484108e-01	  1.48140477e+00	  4.34121173e-01
 -8.10000000e+01	 -1.67410866e-01	  1.46177362e+00	  4.23048371e-01
 -7.80000000e+01	 -2.22869647e-01	  1.43386390e+00	  4.10277950e-01
 -7.50000000e+01	 -2.76922294e-01	  1.39713815e+00	  3.96159419e-01
 -7.20000000e+01	 -3.29515278e-01	  1.35442381e+00	  3.81627240e-01
 -6.90000000e+01	 -3.80408418e-01	  1.30592905e+00	  3.66705795e-01
 -6.60000000e+01	 -4.28191999e-01	  1.24974635e+00	  3.50061002e-01
 -6.30000000e+01	 -4.73063498e-01	  1.18833037e+00	  3.33416209e-01
 -6.00000000e+01	 -5.15249343e-01	  1.12282008e+00	  3.16627177e-01
 -5.70000000e+01	 -5.54393541e-01	  1.05330779e+00	  2.99549669e-01
 -5.40000000e+01	 -5.88934230e-01	  9.79458478e-01	  2.82341034e-01
 -5.10000000e+01	 -6.20474621e-01	  9.03672443e-01	  2.65213590e-01
 -4.80000000e+01	 -6.49066343e-01	  8.26258100e-01	  2.48207531e-01
 -4.50000000e+01	 -6.73975726e-01	  7.47661740e-01	  2.31437657e-01
 -4.20000000e+01	 -6.58271518e-01	  6.69257598e-01	  2.14638012e-01
 -3.90000000e+01	 -6.40716606e-01	  5.91700415e-01	  1.89162770e-01
 -3.60000000e+01	 -6.21642369e-01	  5.15377210e-01	  1.52062290e-01
 -3.30000000e+01	 -6.02000370e-01	  4.42354490e-01	  1.13530019e-01
 -3.00000000e+01	 -6.50117604e-01	  3.51165169e-01	  8.25937998e-02
 -2.93939394e+01	 -6.65877574e-01	  3.30906615e-01	  7.71111606e-02
 -2.87878788e+01	 -6.82107420e-01	  3.10647567e-01	  7.16284072e-02
 -2.81818182e+01	 -6.98806857e-01	  2.90388103e-01	  6.61455182e-02
 -2.75757576e+01	 -7.39744704e-01	  2.69001212e-01	  5.94138201e-02
 -2.69696970e+01	 -7.91475637e-01	  2.47131163e-01	  5.21469390e-02
 -2.63636364e+01	 -8.43828443e-01	  2.25262737e-01	  4.48800038e-02
 -2.57575758e+01	 -8.96804686e-01	  2.03395255e-01	  3.76139726e-02
 -2.51515152e+01	 -9.50410707e-01	  1.81527773e-01	  3.03480154e-02
 -2.45454545e+01	 -1.00763152e+00	  1.59686607e-01	  2.30923269e-02
 -2.39393939e+01	 -1.06158553e+00	  1.39122029e-01	  1.62387025e-02
 -2.33333333e+01	 -1.07650108e+00	  1.30619125e-01	  1.32179312e-02
 -2.27272727e+01	 -1.09141663e+00	  1.22116223e-01	  1.01971614e-02
 -2.21212121e+01	 -1.10633218e+00	  1.13613322e-01	  7.17639261e-03
 -2.15151515e+01	 -1.12124772e+00	  1.05110423e-01	  4.15562480e-03
 -2.09090909e+01	 -1.13616327e+00	  9.66075242e-02	  1.13485778e-03
 -2.03030303e+01	 -1.15107881e+00	  8.81046269e-02	 -1.88590857e-03
 -1.96969697e+01	 -1.15993415e+00	  8.10668976e-02	 -3.88547886e-03
 -1.90909091e+01	 -1.16272926e+00	  7.54943358e-02	 -4.86385295e-03
 -1.84848485e+01	 -1.16552435e+00	  6.99217739e-02	 -5.84222640e-03
 -1.78787879e+01	 -1.16763156e+00	  6.44832282e-02	 -6.75236238e-03
 -1.72727273e+01	 -1.16698715e+00	  5.95807595e-02	 -7.38955078e-03
 -1.66666667e+01	 -1.16634241e+00	  5.46783135e-02	 -8.02673852e-03
 -1.60606061e+01	 -1.16569734e+00	  4.97758926e-02	 -8.66392553e-03
 -1.54545455e+01	 -1.16451446e+00	  4.53012285e-02	 -9.31393481e-03
 -1.48484848e+01	 -1.16326325e+00	  4.08744101e-02	 -9.96536859e-03
 -1.42424242e+01	 -1.16202310e+00	  3.64480655e-02	 -1.06168022e-02
 -1.36363636e+01	 -1.14944789e+00	  3.23434987e-02	 -1.29170773e-02
 -1.30303030e+01	 -1.12930467e+00	  2.84521607e-02	 -1.63160993e-02
 -1.24242424e+01	 -1.10916145e+00	  2.45606064e-02	 -1.97147966e-02
 -1.18181818e+01	 -1.07601056e+00	  2.11358054e-02	 -2.39920489e-02
 -1.12121212e+01	 -1.01250841e+00	  1.88000954e-02	 -3.03213516e-02
 -1.06060606e+01	 -9.48994878e-01	  1.64643855e-02	 -3.66522842e-02
 -1.00000000e+01	 -8.85504106e-01	  1.41286756e-02	 -4.29832168e-02
 -9.39393939e+00	 -8.08702357e-01	  1.31057265e-02	 -4.74100392e-02
 -8.78787879e+00	 -7.31887427e-01	  1.20827077e-02	 -5.18391422e-02
 -8.18181818e+00	 -6.55076614e-01	  1.10606263e-02	 -5.62670166e-02
 -7.57575758e+00	 -5.78100642e-01	  1.03438118e-02	 -5.96623180e-02
 -6.96969697e+00	 -5.01053494e-01	  9.75623419e-03	 -6.27695772e-02
 -6.36363636e+00	 -4.24007097e-01	  9.16866881e-03	 -6.58918641e-02
 -5.75757576e+00	 -3.46815555e-01	  8.59882868e-03	 -6.88608952e-02
 -5.15151515e+00	 -2.69405326e-01	  8.05696403e-03	 -7.16722875e-02
 -4.54545455e+00	 -1.91995124e-01	  7.52771950e-03	 -7.44836798e-02
 -3.93939394e+00	 -1.14748813e-01	  7.03981958e-03	 -7.71971733e-02
 -3.33333333e+00	 -3.89772092e-02	  6.92351546e-03	 -7.90295767e-02
 -2.72727273e+00	  3.67943565e-02	  6.80721351e-03	 -8.08616852e-02
 -2.12121212e+00	  1.12565853e-01	  6.69091380e-03	 -8.26928189e-02
 -1.51515152e+00	  1.87759218e-01	  6.67374670e-03	 -8.42870339e-02
 -9.09090909e-01	  2.62769322e-01	  6.68540168e-03	 -8.58139303e-02
 -3.03030303e-01	  3.37560228e-01	  6.71994571e-03	 -8.72949163e-02
  3.03030303e-01	  4.12183933e-01	  6.77000185e-03	 -8.87465438e-02
  9.09090909e-01	  4.86660468e-01	  6.83557011e-03	 -9.01688029e-02
  1.51515152e+00	  5.60756616e-01	  6.93343924e-03	 -9.15399084e-02
  2.12121212e+00	  6.34614683e-01	  7.04369992e-03	 -9.28886427e-02
  2.72727273e+00	  7.08111036e-01	  7.18072620e-03	 -9.41839835e-02
  3.33333333e+00	  7.81204772e-01	  7.34680459e-03	 -9.54340379e-02
  3.93939394e+00	  8.53969063e-01	  7.53665303e-03	 -9.66470403e-02
  4.54545455e+00	  9.25784505e-01	  7.79805776e-03	 -9.77619894e-02
  5.15151515e+00	  9.96967260e-01	  8.11417899e-03	 -9.88177794e-02
  5.75757576e+00	  1.06656827e+00	  8.57060126e-03	 -9.97287689e-02
  6.36363636e+00	  1.13495750e+00	  9.10013196e-03	 -1.00522681e-01
  6.96969697e+00	  1.20253885e+00	  9.67839931e-03	 -1.01238541e-01
  7.57575758e+00	  1.26726685e+00	  1.04380126e-02	 -1.01677481e-01
  8.18181818e+00	  1.33132907e+00	  1.12135081e-02	 -1.02053168e-01
  8.78787879e+00	  1.39418810e+00	  1.20037366e-02	 -1.02315279e-01
  9.39393939e+00	  1.45543873e+00	  1.28350171e-02	 -1.02427392e-01
  1.00000000e+01	  1.51582331e+00	  1.36884033e-02	 -1.02458740e-01
  1.06060606e+01	  1.57273641e+00	  1.46576836e-02	 -1.02209300e-01
  1.12121212e+01	  1.62808501e+00	  1.56876349e-02	 -1.01857262e-01
  1.18181818e+01	  1.68052810e+00	  1.68286567e-02	 -1.01314679e-01
  1.24242424e+01	  1.72744980e+00	  1.82580015e-02	 -1.00497689e-01
  1.30303030e+01	  1.77131025e+00	  1.98435869e-02	 -9.95429992e-02
  1.36363636e+01	  1.80196642e+00	  2.22120729e-02	 -9.82064209e-02
  1.42424242e+01	  1.82100090e+00	  2.53622940e-02	 -9.66612760e-02
  1.48484848e+01	  1.82261438e+00	  2.96782075e-02	 -9.48033918e-02
  1.54545455e+01	  1.79782416e+00	  3.61663577e-02	 -9.31184152e-02
  1.60606061e+01	  1.76211011e+00	  4.36876310e-02	 -9.16767687e-02
  1.66666667e+01	  1.70721086e+00	  5.39903009e-02	 -9.19069130e-02
  1.72727273e+01	  1.65231161e+00	  6.42929707e-02	 -9.21373005e-02
  1.78787879e+01	  1.59741235e+00	  7.45956405e-02	 -9.23679978e-02
  1.84848485e+01	  1.55461793e+00	  8.51062211e-02	 -9.39464918e-02
  1.90909091e+01	  1.51484970e+00	  9.56687795e-02	 -9.58511847e-02
  1.96969697e+01	  1.47508148e+00	  1.06231338e-01	 -9.77559293e-02
  2.03030303e+01	  1.44122245e+00	  1.17022550e-01	 -1.00147895e-01
