  1.727880533655955E-026  -837.600000000000        199.999999999775     
 -9.437295817890580E-006  -795.084384193589        199.999999703908     
  2.080764862694250E-005  -752.568797040265        199.999999705824     
 -2.545623391661931E-005  -710.053268902770        199.999999711237     
  2.534847936463233E-005  -667.537831151967        199.999999718222     
 -2.360316999997397E-005  -625.022512060852        199.999999726521     
  2.335920494136284E-005  -582.507330180494        199.999999737537     
 -2.239006141580859E-005  -539.992287577355        199.999999755610     
  2.540589010221040E-005  -497.477365833277        199.999999745885     
 -1.876710644918516E-005  -454.962526874389        199.999999545895     
  1.672491932687933E-005  -412.447719044539        199.999999163235     
 -4.328245260957870E-006  -369.932887024817        200.000004346815     
 -8.372920797255661E-006  -327.417982883449        199.996105297441     
  1.550094926153787E-005  -285.208106534026        194.910296636418     
 -2.019615479218115E-005  -244.536821694962        182.522369231844     
  2.015789750620921E-005  -206.328366969111        163.871563981855     
 -7.501276401216979E-006  -171.052258264233        140.133420981800     
 -5.061517507580902E-006  -138.781518828928        112.444096519247     
  1.213173693896936E-005  -109.367315421335        81.7337773369976     
 -1.344708487398144E-005  -82.5391941059016        48.7366745089647     
  9.606436638010512E-016  -58.0000000000000        14.0000000000106     
   725.400000000000        418.800000000000        200.000000000067     
   688.565010714081        397.574424792419        199.999999796030     
   651.782861834751        376.256871054417        199.999999789599     
   614.930650334696        355.059646051714        199.999999777177     
   578.134402176653        333.764058391773        199.999999762053     
   541.315865376943        312.505475819181        199.999999745479     
   504.471670204976        291.289821258358        199.999999724376     
   467.681264552188        269.979600835026        199.999999704885     
   430.840837426053        248.754810785631        199.999999735904     
   394.011745286544        227.509553149496        199.999999850350     
   357.213636369947        206.210275802311        199.999999003254     
   320.363659232628        185.000878607621        199.999971755929     
   283.568707718735        163.696579192135        199.995309401482     
   246.998307265098        142.625043711787        194.865120496957     
   211.781785774778        122.267646083233        182.491111388077     
   178.684605976029        103.171245789597        163.844095847059     
   148.113163061243        85.5337434831041        140.133047016645     
   120.164671377404        69.3842774240516        112.454168320059     
   94.6967418788281        54.6706205377132        81.7441671392374     
   71.4520088954626        41.2570228557172        48.7567715522965     
   50.2300000000000        29.0000000000000        13.9999999999975     
  -725.400000000000        418.800000000000        200.000000000066     
  -688.565010136811        397.574425418681        199.999999796025     
  -651.782862526687        376.256869126076        199.999999789594     
  -614.930651823878        355.059642385919        199.999999777173     
  -578.134401410194        333.764058289881        199.999999762049     
  -541.315855456944        312.505491249622        199.999999745477     
  -504.471673250291        291.289813859923        199.999999724375     
  -467.681267603697        269.979593122050        199.999999704879     
  -430.840833000484        248.754815757047        199.999999735886     
  -394.011734952996        227.509568090528        199.999999850362     
  -357.213639008448        206.210268097535        199.999999003553     
  -320.363659617967        185.000874637753        199.999971758326     
  -283.568701449966        163.696586609624        199.995309413778     
  -246.998304003692        142.625047114414        194.865115492594     
  -211.781783451095        122.267648231143        182.491105920716     
  -178.684609901565        103.171234860629        163.844092893960     
  -148.113154425624        85.5337488506523        140.133048399755     
  -120.164661903715        69.3842812860948        112.454171727286     
  -94.6967357540567        54.6706157197813        81.7441722536574     
  -71.4520067107497        41.2570177876856        48.7567743323060     
  -50.2300000000000        29.0000000000000        13.9999999999975     
