                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.352942       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  1.91618246389726e-04
 9.85713728297364e-01 -1.48145073454067e-02
 9.60296599608518e-01 -2.39280828741916e-02
 9.34667548395100e-01 -3.47369900568018e-02
 9.09826473042007e-01 -4.77134739187086e-02
 8.85816893608743e-01 -6.17785901066344e-02
 8.62429370848723e-01 -7.64247120957726e-02
 8.39522344092125e-01 -9.14077524240148e-02
 8.16847406253680e-01 -1.06394463238442e-01
 7.94581185412904e-01 -1.21567772853087e-01
 7.72363998526917e-01 -1.36482245585183e-01
 7.50217564651659e-01 -1.51132558724339e-01
 7.28076023083174e-01 -1.65399569075069e-01
 7.05785739491298e-01 -1.79060380032277e-01
 6.83442761543389e-01 -1.92171344884600e-01
 6.61006394925856e-01 -2.04609732855716e-01
 6.38466096824721e-01 -2.16297357943611e-01
 6.15876941845506e-01 -2.27230602266142e-01
 5.93288984977918e-01 -2.37402498007493e-01
 5.70765409009589e-01 -2.46838668993632e-01
 5.48286421870134e-01 -2.55424144944172e-01
 5.26269937255425e-01 -2.63080327516458e-01
 5.05230893642848e-01 -2.70017786709455e-01
 4.84381081773310e-01 -2.75905633470131e-01
 4.63844631838532e-01 -2.81143346814918e-01
 4.43567047481127e-01 -2.85322762886107e-01
 4.23628476217602e-01 -2.88704816117099e-01
 4.04065787454561e-01 -2.91379499387231e-01
 3.84896956627907e-01 -2.93279659130418e-01
 3.66141031047616e-01 -2.94289117105526e-01
 3.47835383469268e-01 -2.94820173885516e-01
 3.29995476666150e-01 -2.94428000841823e-01
 3.12638443975118e-01 -2.93490557506629e-01
 2.95777618769517e-01 -2.91981345539914e-01
 2.79427374749891e-01 -2.89980004165011e-01
 2.63614021350148e-01 -2.87237496984430e-01
 2.48336307207790e-01 -2.84033070995830e-01
 2.33577341419421e-01 -2.80476925004388e-01
 2.19369226120868e-01 -2.76461067270800e-01
 2.05716070162770e-01 -2.72002431508825e-01
 1.92590626859839e-01 -2.67271454332971e-01
 1.80051378080451e-01 -2.62037557168146e-01
 1.68012664297365e-01 -2.56670612592729e-01
 1.56556312333603e-01 -2.50885815222941e-01
 1.45614761749270e-01 -2.44923692236882e-01
 1.35215622209819e-01 -2.38724642956816e-01
 1.25373863865239e-01 -2.32261414575754e-01
 1.16008142583710e-01 -2.25736789847783e-01
 1.07210648957087e-01 -2.18957743061653e-01
 9.88881483802899e-02 -2.12123482214397e-01
 9.10916068233112e-02 -2.05138402374371e-01
 8.37895198750953e-02 -1.98075186629732e-01
 7.69271602340786e-02 -1.91030950173878e-01
 7.05721590495848e-02 -1.83900490049182e-01
 6.46136338560759e-02 -1.76856948226833e-01
 5.90429895815728e-02 -1.69906423503516e-01
 5.38685798402409e-02 -1.63031199751683e-01
 4.90294153806806e-02 -1.56306022827580e-01
 4.46505670278080e-02 -1.49568815834366e-01
 4.05876743027340e-02 -1.42986285130049e-01
 3.67593634575350e-02 -1.36627014766879e-01
 3.33425788934579e-02 -1.30309211419235e-01
 3.02183224103472e-02 -1.24137275110933e-01
 2.73552345412753e-02 -1.18138875014284e-01
 2.47069960918709e-02 -1.12336974492489e-01
 2.22295405674497e-02 -1.06758268301187e-01
 2.00090662553476e-02 -1.01324723708703e-01
 1.79654081383561e-02 -9.60841426188542e-02
 1.60689575898736e-02 -9.10441547985244e-02
 1.43200775857538e-02 -8.61872678895886e-02
 1.27630474674267e-02 -8.14716124167225e-02
 1.13498676221292e-02 -7.69183240615198e-02
 1.00792597169456e-02 -7.25206909344688e-02
 8.95302187096519e-03 -6.82675790113417e-02
 7.94884407031560e-03 -6.41636809937179e-02
 7.04984653877549e-03 -6.02109878031645e-02
 6.26661059411093e-03 -5.64085008048589e-02
 5.56733590119890e-03 -5.27477870026264e-02
 4.90548026394057e-03 -4.92402684609636e-02
 4.29862767909153e-03 -4.58749390129952e-02
 3.79280506906997e-03 -4.26332664845229e-02
 3.35575829378490e-03 -3.95142151506067e-02
 2.94477396292330e-03 -3.65185268350378e-02
 2.53742473026380e-03 -3.36455559148251e-02
 2.15904393501103e-03 -3.08837837805241e-02
 1.83322267664427e-03 -2.82228390672795e-02
 1.54954717706508e-03 -2.56596745732359e-02
 1.29310558279870e-03 -2.31949424206621e-02
 1.05278133181599e-03 -2.08268541981732e-02
 8.42576586770647e-04 -1.85493184581310e-02
 6.83227711807835e-04 -1.63567750038369e-02
 5.56500335757856e-04 -1.42472087904358e-02
 4.32109003350633e-04 -1.22209185550830e-02
 2.70752609367634e-04 -1.02780563450021e-02
 1.14911595951237e-04 -8.41232290483191e-03
 6.84504385827460e-05 -6.61279946580888e-03
 3.60698115219286e-05 -4.87942729113314e-03
 1.41305620208163e-05 -3.21116982010682e-03
 3.85055736179521e-06 -1.60611528462468e-03
 0.00000000000000e+00  0.00000000000000e+00
 1.98961257683670e-05  1.48179944353149e-03
 7.73304811541504e-05  3.07202280183821e-03
 1.77775294864083e-04  4.73178919654628e-03
 3.05115138548504e-04  6.45581673989728e-03
 4.05206272690232e-04  8.25159375028845e-03
 5.02423033738890e-04  1.01210608784792e-02
 6.10256071318306e-04  1.20648316294468e-02
 7.47101967370015e-04  1.40822493147555e-02
 9.45089062455157e-04  1.61750548331166e-02
 1.17633554873274e-03  1.83508953963638e-02
 1.40286388660821e-03  2.06166839641888e-02
 1.64252401177988e-03  2.29734106453467e-02
 1.92144205475257e-03  2.54207021683306e-02
 2.25941807853010e-03  2.79573905091268e-02
 2.63138745674837e-03  3.05894049568140e-02
 3.00076150497053e-03  3.33289142269476e-02
 3.36843321498628e-03  3.61829263520034e-02
 3.76383052670327e-03  3.91481675628746e-02
 4.22905247816118e-03  4.22203848126344e-02
 4.78076135082518e-03  4.54092190339878e-02
 5.37038006675066e-03  4.87288257622874e-02
 5.97013961366900e-03  5.21953351059134e-02
 6.62450909273722e-03  5.58012829007451e-02
 7.39175907742602e-03  5.95410537325480e-02
 8.27225647671301e-03  6.34254910747630e-02
 9.24397945356502e-03  6.74657274833967e-02
 1.03367175109916e-02  7.16445634761531e-02
 1.15823305684254e-02  7.59567256295158e-02
 1.29697177179863e-02  8.04149172398254e-02
 1.45083800936265e-02  8.50181167893255e-02
 1.62145532632409e-02  8.97648391848559e-02
 1.80460118335235e-02  9.46910626573065e-02
 2.00241442670563e-02  9.97983678135292e-02
 2.21960690956259e-02  1.05069643043976e-01
 2.45828725995416e-02  1.10494417360840e-01
 2.71161903669575e-02  1.16139293681944e-01
 2.98429724028211e-02  1.21976595830276e-01
 3.28455421762474e-02  1.27957936972363e-01
 3.61420530681460e-02  1.34072254056494e-01
 3.97104226295783e-02  1.40346368946396e-01
 4.35741886779967e-02  1.46771025630586e-01
 4.77129405039652e-02  1.53383650998506e-01
 5.21972318380603e-02  1.60113674192287e-01
 5.70705239523739e-02  1.66921074238492e-01
 6.23010624317015e-02  1.73859464165357e-01
 6.78940319468616e-02  1.80925020773057e-01
 7.38978018502774e-02  1.88062044466444e-01
