                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.303523       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  1.67793866277612e-04
 9.80105439787502e-01 -1.01813197115048e-02
 9.52881851296265e-01 -1.45034730859470e-02
 9.26360534807159e-01 -2.11063901993153e-02
 9.00451901565177e-01 -2.92494156531073e-02
 8.75109122021321e-01 -3.89270282693225e-02
 8.50271015533919e-01 -4.96697763073901e-02
 8.25908437538160e-01 -6.11701168487462e-02
 8.01920278660714e-01 -7.30285092572216e-02
 7.78394863715461e-01 -8.53480042114618e-02
 7.55179956966922e-01 -9.76991513951347e-02
 7.32286562360959e-01 -1.10042089420031e-01
 7.09666233443598e-01 -1.22219616613677e-01
 6.87235986475062e-01 -1.33992991143745e-01
 6.65016108346109e-01 -1.45372991140821e-01
 6.42972746653797e-01 -1.56228160833990e-01
 6.21088611075758e-01 -1.66468211136151e-01
 5.99378068084506e-01 -1.76072647272961e-01
 5.77855727260433e-01 -1.85024979936861e-01
 5.56549066498367e-01 -1.93343490870287e-01
 5.35449445977407e-01 -2.00920241460509e-01
 5.14406667343370e-01 -2.07691971229675e-01
 4.93350439358222e-01 -2.13837048657096e-01
 4.72516939000228e-01 -2.19080001913305e-01
 4.52021703891012e-01 -2.23749808790863e-01
 4.31812756436607e-01 -2.27515661219660e-01
 4.11964839916347e-01 -2.30576182816174e-01
 3.92511996492597e-01 -2.33006352470674e-01
 3.73471819369622e-01 -2.34764059833324e-01
 3.54862711771932e-01 -2.35768601126550e-01
 3.36719297091692e-01 -2.36342167216018e-01
 3.19056286691240e-01 -2.36159538177877e-01
 3.01889558989936e-01 -2.35502949996681e-01
 2.85230945717454e-01 -2.34365862294414e-01
 2.69093996076186e-01 -2.32795433716121e-01
 2.53502477339550e-01 -2.30649802962872e-01
 2.38454688011670e-01 -2.28108601892027e-01
 2.23934372473248e-01 -2.25241257029010e-01
 2.09970340755282e-01 -2.21992643636195e-01
 1.96566094716274e-01 -2.18373682424007e-01
 1.83694666171912e-01 -2.14488249211851e-01
 1.71409940357889e-01 -2.10200089607461e-01
 1.59630627986362e-01 -2.05712486096900e-01
 1.48431884451611e-01 -2.00816837289561e-01
 1.37749604195845e-01 -1.95572965243792e-01
 1.27608487010150e-01 -1.90828386638317e-01
 1.18021816086367e-01 -1.85903788102872e-01
 1.08911536187864e-01 -1.80906972089580e-01
 1.00363598572370e-01 -1.75738079082606e-01
 9.22887020855791e-02 -1.70512878111007e-01
 8.47338180689784e-02 -1.65187695889430e-01
 7.76684825734591e-02 -1.59800458117132e-01
 7.10406099213449e-02 -1.54405612216283e-01
 6.49126535920828e-02 -1.48950696409202e-01
 5.91799248418624e-02 -1.43527137501527e-01
 5.38331682293527e-02 -1.38141224643349e-01
 4.88795690107479e-02 -1.32787042771895e-01
 4.42603513780026e-02 -1.27505235713135e-01
 4.00918683024574e-02 -1.22226285071003e-01
 3.62367524737588e-02 -1.17034554929342e-01
 3.26181473155717e-02 -1.11966542794113e-01
 2.93995945620499e-02 -1.06945072724830e-01
 2.64695956213909e-02 -1.02021036086090e-01
 2.37970248316385e-02 -9.72077061502737e-02
 2.13384971220336e-02 -9.25176353792068e-02
 1.90509842705117e-02 -8.79645632069137e-02
 1.70144709727233e-02 -8.35170203041504e-02
 1.51530524079878e-02 -7.91989822323381e-02
 1.34369828626533e-02 -7.50154253158359e-02
 1.18657224140979e-02 -7.09657677198796e-02
 1.04773481258578e-02 -6.70379964990307e-02
 9.22672495132974e-03 -6.32411942406170e-02
 8.11215683053146e-03 -5.95720993234450e-02
 7.13298957552284e-03 -5.60273092135295e-02
 6.26888924014972e-03 -5.26092037883485e-02
 5.50464867074183e-03 -4.93133934072035e-02
 4.85060699077809e-03 -4.61348369592012e-02
 4.27609652460489e-03 -4.30748884868753e-02
 3.73612173385770e-03 -4.01361059780498e-02
 3.24714825322432e-03 -3.73117926772366e-02
 2.85430054115550e-03 -3.45945760380690e-02
 2.52414672948185e-03 -3.19824111572239e-02
 2.21476351789168e-03 -2.94783265364546e-02
 1.90570576407697e-03 -2.70802885451037e-02
 1.61757192233294e-03 -2.47829164400676e-02
 1.37116041945252e-03 -2.25814653443132e-02
 1.15959047603326e-03 -2.04716690940801e-02
 9.68523619176466e-04 -1.84508094108964e-02
 7.86183232545318e-04 -1.65158372378438e-02
 6.29441712929409e-04 -1.46625654363367e-02
 5.16781109221284e-04 -1.28867310723137e-02
 4.28847917262679e-04 -1.11857285815879e-02
 3.39307093085431e-04 -9.55817943290215e-03
 2.13607534099717e-04 -8.00243423393045e-03
 8.79892297910428e-05 -6.51462953687812e-03
 5.62413408267618e-05 -5.08904035500971e-03
 3.30209949737755e-05 -3.72420136673376e-03
 1.67772553804997e-05 -2.41816232733398e-03
 7.08273306194318e-06 -1.16920300661154e-03
 0.00000000000000e+00  0.00000000000000e+00
 2.15390322376342e-05  1.21594717858823e-03
 7.63154960772153e-05  2.46686226317518e-03
 1.66646423722692e-04  3.76789306495500e-03
 2.80944227366391e-04  5.12681399631580e-03
 3.64997876570869e-04  6.54814480446503e-03
 4.38043458604048e-04  8.03389078530680e-03
 5.16088725000233e-04  9.58557687978666e-03
 6.19701606735330e-04  1.12047762791725e-02
 7.76313689032932e-04  1.28933798123610e-02
 9.58656777413755e-04  1.46556381365719e-02
 1.13315187658307e-03  1.64964301129491e-02
 1.31674553603505e-03  1.84181045699260e-02
 1.53148586430215e-03  2.04220066736834e-02
 1.79497273210370e-03  2.25114828799875e-02
 2.08284626089944e-03  2.46931110758499e-02
 2.35940360283671e-03  2.69732001835656e-02
 2.62724196020118e-03  2.93549389020465e-02
 2.91648689302494e-03  3.18391846846877e-02
 3.26567801006735e-03  3.44260562888045e-02
 3.69271480899907e-03  3.71169314811658e-02
 4.15576709369988e-03  3.99195520710740e-02
 4.62625050781294e-03  4.28408831375476e-02
 5.14718415377913e-03  4.58792458332846e-02
 5.77586679156240e-03  4.90292887595859e-02
 6.51300305950729e-03  5.22956225304685e-02
 7.33830622035242e-03  5.56814772374503e-02
 8.27621394550688e-03  5.91927037466592e-02
 9.35604653182834e-03  6.28266444048531e-02
 1.05707022112843e-02  6.65854269588876e-02
 1.19282421838992e-02  7.04731984921681e-02
 1.34440856174411e-02  7.44883120479972e-02
 1.50812710794436e-02  7.86437888570169e-02
 1.68611563600613e-02  8.29351506371541e-02
 1.88295932846709e-02  8.73529645034632e-02
 2.10071486720956e-02  9.18922937287293e-02
 2.33301312650301e-02  9.65791626783734e-02
 2.58450966212236e-02  1.01398871560712e-01
 2.86296910087908e-02  1.06325987984781e-01
 3.17031118244857e-02  1.11352360006393e-01
 3.50447295975912e-02  1.16487491286475e-01
 3.86791840896525e-02  1.21718856824539e-01
 4.25886351089804e-02  1.27056966904545e-01
 4.68403663388800e-02  1.32466057164540e-01
 5.14771110910710e-02  1.37919731415171e-01
 5.64706889154840e-02  1.43431163109616e-01
 6.18276138879621e-02  1.48994560663913e-01
 6.75935808502593e-02  1.54579109904917e-01
 7.37981276429057e-02  1.60159783340596e-01
 8.04669469019476e-02  1.65707066793427e-01
 8.76205622205246e-02  1.71193865571847e-01
 9.52882446049826e-02  1.76583361938397e-01
 1.03407890211844e-01  1.81939396877310e-01
 1.12095568124396e-01  1.87110187310814e-01
 1.21260703453365e-01  1.92208177595947e-01
 1.30977793285880e-01  1.97595036226115e-01
 1.41223082023593e-01  2.02826723508190e-01
 1.52030163683463e-01  2.07687481305033e-01
 1.63370961888235e-01  2.12270496676546e-01
 1.75260124055786e-01  2.16559677991882e-01
 1.87710976474859e-01  2.20516454052570e-01
 2.00735532928886e-01  2.24079082778616e-01
 2.14318521810095e-01  2.27258775216194e-01
 2.28442102766429e-01  2.30074271835432e-01
 2.43099898227201e-01  2.32507848690467e-01
 2.58291626392007e-01  2.34519106222378e-01
 2.74000673061783e-01  2.36115211052070e-01
 2.90226918370717e-01  2.37236869208110e-01
 3.06946649593385e-01  2.37961642608874e-01
 3.24157495235082e-01  2.38100760965162e-01
 3.41840095169005e-01  2.37744941378091e-01
 3.59991575578808e-01  2.37085874912214e-01
 3.78572722909291e-01  2.35662124166498e-01
 3.97601570515030e-01  2.33909657217884e-01
 4.17045941396206e-01  2.31611527609804e-01
