                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -5.07931290625881e-03
 9.78759069862791e-01 -1.77417080855189e-03
 9.57455046919601e-01  8.34169870768012e-04
 9.36102882730402e-01  2.73403129635382e-03
 9.14741823948585e-01  3.92622470916057e-03
 8.93420713684284e-01  4.15751919324668e-03
 8.72191598049569e-01  3.39510168565109e-03
 8.51100824918164e-01  1.77627582614882e-03
 8.30187155639255e-01 -5.91463369305793e-04
 8.09487302975761e-01 -3.50871316730807e-03
 7.89037621347337e-01 -7.08256909391424e-03
 7.68869531320921e-01 -1.12921021087019e-02
 7.49008105125871e-01 -1.60905525290312e-02
 7.29455206468978e-01 -2.13561089072927e-02
 7.10209375002886e-01 -2.69893785892337e-02
 6.91270152642739e-01 -3.29163938148530e-02
 6.72627738437084e-01 -3.90478971868268e-02
 6.54273968889022e-01 -4.53123396424792e-02
 6.36196054110899e-01 -5.16335778873107e-02
 6.18378049587102e-01 -5.79335747384585e-02
 6.00808792498313e-01 -6.41518117077036e-02
 5.83476081464459e-01 -7.02276446974945e-02
 5.66373199940814e-01 -7.61159641162185e-02
 5.49490310736459e-01 -8.17645969889591e-02
 5.32825893883027e-01 -8.71416229623088e-02
 5.16377030041224e-01 -9.22111122323383e-02
 5.00147156065027e-01 -9.69551749282225e-02
 4.84141136479792e-01 -1.01363266667174e-01
 4.68361088407377e-01 -1.05413068836821e-01
 4.52815527134986e-01 -1.09098795345862e-01
 4.37512627544965e-01 -1.12191020625428e-01
 4.22458061184345e-01 -1.14933239854340e-01
 4.07662362525996e-01 -1.17354698455944e-01
 3.93131276265282e-01 -1.19466460413223e-01
 3.78876371904763e-01 -1.21304651773868e-01
 3.64898988423553e-01 -1.22858767998435e-01
 3.51209126238965e-01 -1.24169232637766e-01
 3.37810595758489e-01 -1.25228137448965e-01
 3.24707600617416e-01 -1.26058436705805e-01
 3.11905506412945e-01 -1.26677146547531e-01
 2.99406568375889e-01 -1.27095129641138e-01
 2.87213447684632e-01 -1.27320380439431e-01
 2.75327886082655e-01 -1.27366756115369e-01
 2.63751267221845e-01 -1.27245412238937e-01
 2.52483426578440e-01 -1.26961644313310e-01
 2.41525080510481e-01 -1.26523816005555e-01
 2.30874134998420e-01 -1.25965004572412e-01
 2.20530573616175e-01 -1.25115297512131e-01
 2.10491813035599e-01 -1.23723034202353e-01
 2.00756604853340e-01 -1.22168522711640e-01
 1.91320549031468e-01 -1.20476446895571e-01
 1.82181845414006e-01 -1.18644816712796e-01
 1.73337227423789e-01 -1.16686585385207e-01
 1.64783075617622e-01 -1.14611526723831e-01
 1.56515739064381e-01 -1.12428731736724e-01
 1.48530446409247e-01 -1.10148424171342e-01
 1.40821808899267e-01 -1.07784618065665e-01
 1.33384463259608e-01 -1.05346850978459e-01
 1.26213184479569e-01 -1.02843789257571e-01
 1.19305184915293e-01 -1.00276369173446e-01
 1.12652405021638e-01 -9.76593309245059e-02
 1.06249194071259e-01 -9.50011292931270e-02
 1.00091800804716e-01 -9.23029446054130e-02
 9.41727260446047e-02 -8.95760174761578e-02
 8.84868469879996e-02 -8.68241785804281e-02
 8.30238518539356e-02 -8.40632388520081e-02
 7.77829815634220e-02 -8.12885407955586e-02
 7.27573913626472e-02 -7.85063154714296e-02
 6.79386659708573e-02 -7.57260320273818e-02
 6.33258494510989e-02 -7.29437379081485e-02
 5.89112717390398e-02 -7.01671283535699e-02
 5.46886876686903e-02 -6.74000244420973e-02
 5.06569308525956e-02 -6.46393251282526e-02
 4.68072218130242e-02 -6.18942015902673e-02
 4.31296774385214e-02 -5.91723542442364e-02
 3.96116414138668e-02 -5.64874511358097e-02
 3.62547687638971e-02 -5.38326766351484e-02
 3.30585272921690e-02 -5.12013245342578e-02
 3.00216217394201e-02 -4.85942422993081e-02
 2.71417976499484e-02 -4.60065858945759e-02
 2.44206966984172e-02 -4.34388214281682e-02
 2.18479442779195e-02 -4.08921874992558e-02
 1.94269175611291e-02 -3.83682403248633e-02
 1.71538204051860e-02 -3.58646542095627e-02
 1.50275733589611e-02 -3.33866288687000e-02
 1.30327866185711e-02 -3.09416279274592e-02
 1.11496064838839e-02 -2.85429691795007e-02
 9.43185453416021e-03 -2.61555617588423e-02
 7.86578600440846e-03 -2.37785096419497e-02
 6.46133609441822e-03 -2.14240242122485e-02
 5.20446278475288e-03 -1.91008284815139e-02
 4.07369938472897e-03 -1.68099722320801e-02
 3.10779155420027e-03 -1.45559790661260e-02
 2.28542651397383e-03 -1.23385212932671e-02
 1.54439248394536e-03 -1.01574714836586e-02
 9.78391311275044e-04 -8.02406299202750e-03
 6.19231066668889e-04 -5.94071718510440e-03
 3.25062302908713e-04 -3.89829931846947e-03
 9.79518596722050e-05 -1.91299503776772e-03
 0.00000000000000e+00  0.00000000000000e+00
 8.89185860006805e-05  1.91201032782639e-03
 2.68581736870917e-04  3.89516360300266e-03
 4.87272561102144e-04  5.94163169144662e-03
 7.54533338975992e-04  8.04439326406920e-03
 1.16481767547266e-03  1.02119640612571e-02
 1.69414408514519e-03  1.24386370003032e-02
 2.29552631138335e-03  1.47151242642622e-02
 3.03004208367970e-03  1.70470463529641e-02
 3.91037929206800e-03  1.94270751380111e-02
 4.91567653382075e-03  2.18436669877389e-02
 6.08253146945623e-03  2.42990177226458e-02
 7.39000204420331e-03  2.67937735720566e-02
 8.83059474453737e-03  2.93245209013148e-02
 1.04188661593578e-02  3.18917489713875e-02
 1.21376471399054e-02  3.44887801863172e-02
 1.40060778130947e-02  3.71202939863243e-02
 1.60284223499134e-02  3.97719903776693e-02
 1.82144109530936e-02  4.24437827936625e-02
 2.05567334347321e-02  4.51348683238700e-02
 2.30628032710280e-02  4.78420673975760e-02
 2.57122066450722e-02  5.05880969634508e-02
 2.84915110187049e-02  5.33906945706508e-02
 3.14314961914722e-02  5.62169330077529e-02
 3.45438505792325e-02  5.90629946967829e-02
 3.78397776674738e-02  6.19098715828641e-02
 4.13265614004568e-02  6.47571241654035e-02
 4.49984288622619e-02  6.76083980467598e-02
 4.88636103070399e-02  7.04569390976742e-02
 5.29276937714780e-02  7.32993463636303e-02
 5.71881886728240e-02  7.61394613516280e-02
 6.16521473909945e-02  7.89714507996290e-02
 6.63264854493882e-02  8.17892149673703e-02
 7.12108863597540e-02  8.45960293898340e-02
 7.63154573583305e-02  8.73767529793241e-02
 8.16434438696692e-02  9.01308330936490e-02
 8.71967809712278e-02  9.28593083249690e-02
 9.29861960270380e-02  9.55443806340739e-02
 9.90114209148622e-02  9.81912772602473e-02
 1.05277926361640e-01  1.00793364629599e-01
 1.11791811246647e-01  1.03341288703187e-01
 1.18558501469732e-01  1.05826535574825e-01
 1.25581028029529e-01  1.08247670257292e-01
 1.32863587756823e-01  1.10598829710272e-01
 1.40413212085224e-01  1.12861710911733e-01
 1.48233123450538e-01  1.15032309205900e-01
 1.56325743459978e-01  1.17109472745647e-01
 1.64694842248188e-01  1.19087844630684e-01
 1.73344985305097e-01  1.20952712609130e-01
 1.82279618595638e-01  1.22696372128947e-01
 1.91500849370652e-01  1.24315190343453e-01
 2.01012965207770e-01  1.25790803762581e-01
 2.10816302410663e-01  1.27133313064226e-01
 2.20913009206459e-01  1.28346987928072e-01
 2.31306251606215e-01  1.29124600786585e-01
 2.41997686108533e-01  1.29598156235129e-01
 2.52988823179835e-01  1.29985931099543e-01
 2.64280929945187e-01  1.30271096138049e-01
 2.75874735130741e-01  1.30462561970147e-01
 2.87770395562822e-01  1.30535587133523e-01
 2.99968889986730e-01  1.30506634928112e-01
 3.12469889713620e-01  1.30354427298291e-01
 3.25273136309465e-01  1.30070865514745e-01
 3.38378058156743e-01  1.29644763748054e-01
 3.51784071831834e-01  1.29063947113764e-01
 3.65489935520628e-01  1.28327206562353e-01
 3.79494016904881e-01  1.27427265103237e-01
 3.93794142700315e-01  1.26321390828251e-01
 4.08388494677736e-01  1.25020699923467e-01
 4.23273751214338e-01  1.23428705690998e-01
 4.38449023184147e-01  1.21564127458960e-01
 4.53909044617285e-01  1.19499544771642e-01
 4.69652211025295e-01  1.17250327008969e-01
 4.85673624880008e-01  1.14811164473538e-01
 5.01971831021026e-01  1.12200339745912e-01
 5.18540465681811e-01  1.09410804226609e-01
 5.35375239805050e-01  1.06449897469931e-01
 5.52471137015526e-01  1.03322427011034e-01
 5.69823882155297e-01  1.00041459177470e-01
 5.87424536390005e-01  9.65980052747351e-02
 6.05269320712368e-01  9.30114164215713e-02
 6.23350003912149e-01  8.92815368342969e-02
 6.41660705707632e-01  8.54223873509465e-02
 6.60191372818727e-01  8.14312694173232e-02
 6.78936344189552e-01  7.73275864063319e-02
 6.97886487865566e-01  7.31182055568951e-02
 7.17033605603755e-01  6.88158410133258e-02
 7.36369388572263e-01  6.44353354758884e-02
 7.55884801812479e-01  5.99901583767167e-02
 7.75569933118936e-01  5.54922143471618e-02
 7.95414150366974e-01  5.09530568377930e-02
 8.15407242505679e-01  4.63875310776136e-02
 8.35539349320223e-01  4.18142087255355e-02
