                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -2.28655225865229e-03
 9.75721322236667e-01  9.54369910662247e-04
 9.51382552729723e-01  3.40062648464338e-03
 9.27029635765017e-01  4.98402404923701e-03
 9.02694326378763e-01  5.80229446998580e-03
 8.78443210693472e-01  5.67721442450712e-03
 8.54342403026775e-01  4.60294687831478e-03
 8.30446767419120e-01  2.63556530921125e-03
 8.06805212281844e-01 -2.64521613333467e-04
 7.83474088117097e-01 -3.87183829866023e-03
 7.60501446586731e-01 -8.23366950983079e-03
 7.37915560591130e-01 -1.32586308899571e-02
 7.15723961092165e-01 -1.88031588415209e-02
 6.93931617754691e-01 -2.47620843345338e-02
 6.72540754883845e-01 -3.10449767263213e-02
 6.51540239804918e-01 -3.75351809762991e-02
 6.30914414988264e-01 -4.41218961195991e-02
 6.10643145691772e-01 -5.06942786651510e-02
 5.90712421336183e-01 -5.71673404441778e-02
 5.71107681907586e-01 -6.34572546666489e-02
 5.51818055114220e-01 -6.94905146364697e-02
 5.32838613759226e-01 -7.52151446077274e-02
 5.14165414540733e-01 -8.05796028377901e-02
 4.95803314834020e-01 -8.55594122633099e-02
 4.77752551409938e-01 -9.01048489359325e-02
 4.60018749447408e-01 -9.41869968196246e-02
 4.42612079355789e-01 -9.77951900440706e-02
 4.25547662437493e-01 -1.00944814759997e-01
 4.08837212799525e-01 -1.03640613622302e-01
 3.92493652415712e-01 -1.05886738488532e-01
 3.76528492360307e-01 -1.07211636249933e-01
 3.60949900843970e-01 -1.08200452177207e-01
 3.45767059621715e-01 -1.08866487516599e-01
 3.30987243411618e-01 -1.09240098494128e-01
 3.16615713527019e-01 -1.09325301058059e-01
 3.02655652194061e-01 -1.09132271137352e-01
 2.89109640703685e-01 -1.08728096905146e-01
 2.75978893230466e-01 -1.08062939513131e-01
 2.63261967951429e-01 -1.07203689016417e-01
 2.50957984666485e-01 -1.06152175541310e-01
 2.39063532065972e-01 -1.04930812993863e-01
 2.27574691027111e-01 -1.03554736906002e-01
 2.16487801040837e-01 -1.02033322443856e-01
 2.05797727498094e-01 -1.00379442764087e-01
 1.95496976890366e-01 -9.86179319903890e-02
 1.85581744602307e-01 -9.67441647534269e-02
 1.76041690323953e-01 -9.47853561792388e-02
 1.66871292010029e-01 -9.27484561419344e-02
 1.58061994137126e-01 -9.06458414201606e-02
 1.49605030968148e-01 -8.84879718411380e-02
 1.41491119300754e-01 -8.62841681024385e-02
 1.33709740265339e-01 -8.40523501272378e-02
 1.26253412532650e-01 -8.17962037033994e-02
 1.19113504868168e-01 -7.95194565178448e-02
 1.12278988820496e-01 -7.72335876758069e-02
 1.05740393541299e-01 -7.49452638866562e-02
 9.94898724512218e-02 -7.26534042562456e-02
 9.35154597742979e-02 -7.03708916898468e-02
 8.78072501784957e-02 -6.81034740238380e-02
 8.23580895484161e-02 -6.58518172470166e-02
 7.71591891187207e-02 -6.36178155408839e-02
 7.21989522636637e-02 -6.14427329700256e-02
 6.74701842292170e-02 -5.93132709481660e-02
 6.29664161620078e-02 -5.72064441453368e-02
 5.86783695352689e-02 -5.51254591326568e-02
 5.45956376068264e-02 -5.30752349201355e-02
 5.07101055849996e-02 -5.10566315893807e-02
 4.70160835844945e-02 -4.90678000807504e-02
 4.35064301179784e-02 -4.71078130639651e-02
 4.01739551239727e-02 -4.51781755163167e-02
 3.70142061430594e-02 -4.32782582679243e-02
 3.40191844306501e-02 -4.14102395203940e-02
 3.11844343745809e-02 -3.95718009604862e-02
 2.85051370203022e-02 -3.77626986433330e-02
 2.59716502434142e-02 -3.59861641923795e-02
 2.35837425767395e-02 -3.42383992169489e-02
 2.13330490522593e-02 -3.25189956414824e-02
 1.92105146232866e-02 -3.08342202451894e-02
 1.72124953617385e-02 -2.91817878634085e-02
 1.53505196257692e-02 -2.75495881790446e-02
 1.36180622571397e-02 -2.59374459858901e-02
 1.20050376937792e-02 -2.43571622382614e-02
 1.05040209054358e-02 -2.28076710670178e-02
 9.12533611217964e-03 -2.12752302423776e-02
 7.86665839866362e-03 -1.97529224253015e-02
 6.70648838310773e-03 -1.82611048523234e-02
 5.57019533438140e-03 -1.68404046434988e-02
 4.53928828027559e-03 -1.54472508602149e-02
 3.65789923556567e-03 -1.40399679030097e-02
 2.92233268602207e-03 -1.26182977298276e-02
 2.30790798886780e-03 -1.12037228725835e-02
 1.82632559853049e-03 -9.79683014056990e-03
 1.45196812175709e-03 -8.41103294741395e-03
 1.17729695183517e-03 -7.05431977643600e-03
 9.57447062003629e-04 -5.74753485275153e-03
 7.54538045914156e-04 -4.49489443321160e-03
 5.56942091965416e-04 -3.29531027209919e-03
 3.76510929500736e-04 -2.14721446682755e-03
 1.97421137389531e-04 -1.04929408479184e-03
 0.00000000000000e+00  0.00000000000000e+00
 1.86727960599474e-04  1.05119742180028e-03
 3.47782885680907e-04  2.15329679105333e-03
 4.88743997136262e-04  3.30691192824467e-03
 6.44046918478388e-04  4.51326172867321e-03
 7.96856091718265e-04  5.77415245648887e-03
 9.59515726360973e-04  7.08938602934189e-03
 1.15408934611581e-03  8.45992309415111e-03
 1.39550854341811e-03  9.88148944159373e-03
 1.73068698909738e-03  1.13368929649011e-02
 2.17079772938756e-03  1.28311154286477e-02
 2.67921011583347e-03  1.43671494771972e-02
 3.28237931639649e-03  1.59333040421774e-02
 4.00476724309588e-03  1.75269008191942e-02
 4.81111157314177e-03  1.91630656019462e-02
 5.69792524309637e-03  2.08607806666256e-02
 6.67007631708651e-03  2.26023864415863e-02
 7.76870850029163e-03  2.43750297539178e-02
 8.98636002519880e-03  2.61811665634247e-02
 1.03147524483049e-02  2.80306932770957e-02
 1.17374060296517e-02  2.99311210181606e-02
 1.32862972992787e-02  3.18693610291570e-02
 1.49645374841968e-02  3.38428043016018e-02
 1.67738540889400e-02  3.58570121858112e-02
 1.87111747947887e-02  3.79137398618638e-02
 2.07929231206189e-02  4.00064846889529e-02
 2.30237845274116e-02  4.21345550039997e-02
 2.54105602929451e-02  4.43009833380315e-02
 2.79619901913054e-02  4.65009378367207e-02
 3.06817525238990e-02  4.87334507715206e-02
 3.35689382397854e-02  5.10035003460305e-02
 3.66309243620996e-02  5.33078574713119e-02
 3.98778330723144e-02  5.56434198461375e-02
 4.33146604848859e-02  5.80095738215555e-02
 4.69499540997345e-02  6.04023011915549e-02
 5.07912499129358e-02  6.28228416360851e-02
 5.48456984109971e-02  6.52686799327633e-02
 5.91199447893122e-02  6.77379219746159e-02
 6.36191013018946e-02  7.02298492739661e-02
 6.83535185622459e-02  7.27382450203669e-02
 7.33317334843500e-02  7.52593810076249e-02
 7.85620269745329e-02  7.77898076298057e-02
 8.40525795359661e-02  8.03258938552421e-02
 8.98115451888031e-02  8.28618143251143e-02
 9.58475819038157e-02  8.53963503793477e-02
 1.02170018097144e-01  8.79247685797251e-02
 1.08787696430036e-01  9.04390228306913e-02
 1.15709080969071e-01  9.29282334192782e-02
 1.22942114481263e-01  9.53904471555562e-02
 1.30495703056108e-01  9.78109836205552e-02
 1.38378815114101e-01  1.00188606047808e-01
 1.46600878757831e-01  1.02533433136919e-01
 1.55169394551765e-01  1.04850159176791e-01
 1.64092161704748e-01  1.07071451352010e-01
 1.73375419863325e-01  1.09232608947482e-01
 1.83028050193364e-01  1.11292438594720e-01
 1.93057015771637e-01  1.13235367534031e-01
 2.03468669577486e-01  1.15050867107640e-01
 2.14267997351939e-01  1.16734080920269e-01
 2.25459317366355e-01  1.18283114969957e-01
 2.37048071454509e-01  1.19656437557375e-01
 2.49038242774790e-01  1.20842827567519e-01
 2.61432566427715e-01  1.21843770390964e-01
 2.74233626631712e-01  1.22645068713666e-01
 2.87443539111396e-01  1.23238668086382e-01
 3.01062648743588e-01  1.23595670037009e-01
 3.15091321683857e-01  1.23760249190434e-01
 3.29528738968683e-01  1.23670137401317e-01
 3.44374484106669e-01  1.23376864974725e-01
 3.59626559114318e-01  1.22734960936677e-01
 3.75283755516390e-01  1.21656569386618e-01
 3.91343290185795e-01  1.20312635556553e-01
 4.07803715029528e-01  1.18716514016919e-01
 4.24661119620287e-01  1.16872770447226e-01
 4.41910840883947e-01  1.14758541677097e-01
 4.59549630858158e-01  1.12402949205246e-01
 4.77572128951709e-01  1.09793886614310e-01
 4.95970813541164e-01  1.06935937559023e-01
 5.14743047705367e-01  1.03862396910533e-01
 5.33880043208681e-01  1.00556913677013e-01
 5.53374719761819e-01  9.70371632564740e-02
 5.73217030908595e-01  9.33047646647311e-02
 5.93397896215123e-01  8.93677900095761e-02
 6.13907680091447e-01  8.52399214660122e-02
 6.34733482572126e-01  8.09217580902728e-02
 6.55868665599131e-01  7.64559455370953e-02
 6.77300088565368e-01  7.18509007246176e-02
 6.99017681232191e-01  6.71327286712102e-02
 7.21006641599007e-01  6.23184999833508e-02
 7.43250799821168e-01  5.74125565355643e-02
 7.65741217996608e-01  5.24665225951827e-02
 7.88459259864114e-01  4.74866679652408e-02
 8.11388065298306e-01  4.24922741140753e-02
