                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -4.49626526216799e-04
 9.75993006946222e-01  2.05848660835095e-03
 9.51977540163041e-01  3.98167290739308e-03
 9.27984330573828e-01  5.29267745574830e-03
 9.04026315459564e-01  6.03506973227252e-03
 8.80154715067815e-01  5.94428938366653e-03
 8.56422077232372e-01  5.06171539032128e-03
 8.32875236327564e-01  3.44821301238136e-03
 8.09553082149713e-01  1.16895433834449e-03
 7.86495578521493e-01 -1.73718424367720e-03
 7.63736946811802e-01 -5.23353787688778e-03
 7.41294809254559e-01 -9.20055844303472e-03
 7.19191806664689e-01 -1.35902529656892e-02
 6.97443163468759e-01 -1.83393325613028e-02
 6.76061255187145e-01 -2.33907812730678e-02
 6.55049808391880e-01 -2.86671489289203e-02
 6.34407382519169e-01 -3.40860121842538e-02
 6.14130452468976e-01 -3.95718567453542e-02
 5.94214353620504e-01 -4.50540796979151e-02
 5.74649801436224e-01 -5.04529772356070e-02
 5.55425845035998e-01 -5.56865573252915e-02
 5.36541636712807e-01 -6.07130717236143e-02
 5.17996481652804e-01 -6.54936907179457e-02
 4.99789975977708e-01 -6.99893977012781e-02
 4.81912381232213e-01 -7.41179366013390e-02
 4.64362598793889e-01 -7.78291098044687e-02
 4.47149815059603e-01 -8.11121369291787e-02
 4.30282799047113e-01 -8.39570419520305e-02
 4.13774134018681e-01 -8.63776675804228e-02
 3.97635092714860e-01 -8.83903811517993e-02
 3.81877817473768e-01 -9.00287758142598e-02
 3.66510145343359e-01 -9.13145822833594e-02
 3.51537755710281e-01 -9.22496964348678e-02
 3.36967742384310e-01 -9.28853034294871e-02
 3.22803118813835e-01 -9.32287564380518e-02
 3.09046341351876e-01 -9.32391798684842e-02
 2.95698130509343e-01 -9.31046714891122e-02
 2.82758041874073e-01 -9.27043703141391e-02
 2.70224128768305e-01 -9.20996048068595e-02
 2.58092801849084e-01 -9.13247154181068e-02
 2.46359471590467e-01 -9.03999406747614e-02
 2.35020750916187e-01 -8.93237026894979e-02
 2.24070056385734e-01 -8.81225557518029e-02
 2.13500438737230e-01 -8.68147609593402e-02
 2.03305420458286e-01 -8.54095530217054e-02
 1.93478903584591e-01 -8.39098022556086e-02
 1.84013478725148e-01 -8.23246266313304e-02
 1.74900209283849e-01 -8.06737860560186e-02
 1.66129577547506e-01 -7.89727496209038e-02
 1.57694931789158e-01 -7.72207823755204e-02
 1.49587276259456e-01 -7.54257412438405e-02
 1.41795174362927e-01 -7.36081699899854e-02
 1.34309847768940e-01 -7.17742152910417e-02
 1.27124789567169e-01 -6.99202871367689e-02
 1.20229748349754e-01 -6.80562029810810e-02
 1.13615541861793e-01 -6.61882942201216e-02
 1.07275593998804e-01 -6.43124484284844e-02
 1.01199853124970e-01 -6.24385774410788e-02
 9.53793347021180e-02 -6.05711887727270e-02
 8.98056014454942e-02 -5.87134082320101e-02
 8.44703401334158e-02 -5.68676297845783e-02
 7.93659898229518e-02 -5.50468604313242e-02
 7.44841442553873e-02 -5.32495571182779e-02
 6.98167805093799e-02 -5.14703225300476e-02
 6.53559327356407e-02 -4.97113466143674e-02
 6.10934727154373e-02 -4.79759510097012e-02
 5.70232249474827e-02 -4.62623292901264e-02
 5.31392422528587e-02 -4.45688496631480e-02
 4.94360552709656e-02 -4.28931304543963e-02
 4.59069260345654e-02 -4.12373474766159e-02
 4.25449339058954e-02 -3.96035711274592e-02
 3.93434427160134e-02 -3.79928986571167e-02
 3.62981275532618e-02 -3.64028393310955e-02
 3.34027843581427e-02 -3.48354361961145e-02
 3.06515733827515e-02 -3.32906745318634e-02
 2.80398068308935e-02 -3.17680431192105e-02
 2.55653315643944e-02 -3.02625699858862e-02
 2.32183489983409e-02 -2.87824034488534e-02
 2.09959222009572e-02 -2.73249186661399e-02
 1.88989659132333e-02 -2.58826945058642e-02
 1.69259739306338e-02 -2.44528805119635e-02
 1.50600602598359e-02 -2.30532242865357e-02
 1.33017233942782e-02 -2.16775632464259e-02
 1.16600328065963e-02 -2.03088869708687e-02
 1.01443791738933e-02 -1.89335876889349e-02
 8.72850768936470e-03 -1.75796432946096e-02
 7.37497932480073e-03 -1.62777450587640e-02
 6.11056667077299e-03 -1.50038073543623e-02
 4.99217101686704e-03 -1.36991029280228e-02
 4.03309494221489e-03 -1.23590629267154e-02
 3.21150278509821e-03 -1.10104643217214e-02
 2.55007574425753e-03 -9.65142252961814e-03
 2.03712168789088e-03 -8.29871125630739e-03
 1.65738747814646e-03 -6.96297117160762e-03
 1.33293879288168e-03 -5.67443960648260e-03
 1.04074259634531e-03 -4.43793373481620e-03
 7.64569069077780e-04 -3.25350351591015e-03
 5.02686552744297e-04 -2.11975949852285e-03
 2.49325850796644e-04 -1.03565469232048e-03
 0.00000000000000e+00  0.00000000000000e+00
 2.38984331184659e-04  1.03806606602889e-03
 4.65408331789869e-04  2.12761493039294e-03
 6.89179785050616e-04  3.26864135396431e-03
 9.15779299259623e-04  4.46227436185425e-03
 1.14972958356354e-03  5.70983514177224e-03
 1.40412155223589e-03  7.01039636482181e-03
 1.70085075887398e-03  8.36476771746412e-03
 2.05948946479332e-03  9.76528030949739e-03
 2.55094301915702e-03  1.11888793113874e-02
 3.16233054888269e-03  1.26425052726629e-02
 3.86724719566991e-03  1.41288071771169e-02
 4.69366445328701e-03  1.56312921708472e-02
 5.63906685379628e-03  1.71515291022837e-02
 6.67762859549448e-03  1.87069725745084e-02
 7.76682197120758e-03  2.03297399251200e-02
 8.95748432249010e-03  2.19855655716501e-02
 1.02612932872510e-02  2.36693043121711e-02
 1.16809947479214e-02  2.53813479421267e-02
 1.32051507912950e-02  2.71330836900638e-02
 1.48350991927175e-02  2.89257057030037e-02
 1.65834253917985e-02  3.07529452029260e-02
 1.84603963382836e-02  3.26091764573956e-02
 2.04612231737020e-02  3.45028937410198e-02
 2.25924474759201e-02  3.64309737581509e-02
 2.48614359041016e-02  3.83917219822918e-02
 2.72741541419091e-02  4.03837432624094e-02
 2.98285431434766e-02  4.24158065316811e-02
 3.25341489274150e-02  4.44824289383631e-02
 3.53977839487709e-02  4.65819983275264e-02
 3.84227652561802e-02  4.87168378322996e-02
 4.16169186248543e-02  5.08829073812138e-02
 4.49868573781755e-02  5.30796469614725e-02
 4.85394109048478e-02  5.53055817305247e-02
 5.22825032291867e-02  5.75575497740310e-02
 5.62186983005870e-02  5.98414599566654e-02
 6.03561176425675e-02  6.21543541561048e-02
 6.47030057624752e-02  6.44931377600525e-02
 6.92671678719046e-02  6.68550899205605e-02
 7.40569464652952e-02  6.92361147530083e-02
 7.90805842205521e-02  7.16330667162102e-02
 8.43463289215020e-02  7.40429926438230e-02
 8.98624687854934e-02  7.64627231666865e-02
 9.56387148100046e-02  7.88843874410147e-02
 1.01679991527133e-01  8.13129988959564e-02
 1.07994044167654e-01  8.37475565285710e-02
 1.14591355157212e-01  8.61784373814818e-02
 1.21485059145276e-01  8.85881583254555e-02
 1.28680900488004e-01  9.09787173616251e-02
 1.36192249731232e-01  9.33265871049676e-02
 1.44022611288624e-01  9.56442797480746e-02
 1.52176140561063e-01  9.79471230630264e-02
 1.60664648815145e-01  1.00219821099479e-01
 1.69517028380740e-01  1.02360125625933e-01
 1.78707971436027e-01  1.04498427849178e-01
 1.88263929154819e-01  1.06541277271609e-01
 1.98194409066309e-01  1.08466513978061e-01
 2.08504282895930e-01  1.10271452495018e-01
 2.19196074646931e-01  1.11969506892626e-01
 2.30273289566830e-01  1.13563888286447e-01
 2.41753652849197e-01  1.14954025832581e-01
 2.53638927374186e-01  1.16128159004845e-01
 2.65929005742880e-01  1.17100321189066e-01
 2.78625590556252e-01  1.17867118767506e-01
 2.91729684246990e-01  1.18463610293012e-01
 3.05244188930116e-01  1.18723850829066e-01
 3.19169262455377e-01  1.18744154669194e-01
 3.33501353251790e-01  1.18510887950870e-01
 3.48238802402340e-01  1.17924215973523e-01
 3.63381741552148e-01  1.17119102148741e-01
 3.78925433589375e-01  1.16017551837228e-01
 3.94866931287052e-01  1.14629160066478e-01
 4.11203682546923e-01  1.12963719533611e-01
 4.27940354634774e-01  1.11102006006915e-01
 4.45056708245048e-01  1.08897514005431e-01
 4.62564724673289e-01  1.06492497327971e-01
 4.80443730638285e-01  1.03775635537294e-01
 4.98700278293417e-01  1.00839150817594e-01
 5.17336886659402e-01  9.77407493760191e-02
 5.36327171079838e-01  9.43668609331258e-02
 5.55673533543324e-01  9.07861525233834e-02
 5.75367923727808e-01  8.70090498400544e-02
 5.95397223481250e-01  8.30235069176388e-02
 6.15751699897618e-01  7.88423748342838e-02
 6.36418971608972e-01  7.44686830028563e-02
 6.57399829180085e-01  6.99755281318409e-02
 6.78680532675034e-01  6.53672991712120e-02
 7.00245727318224e-01  6.06465262596784e-02
 7.22092407028257e-01  5.58792071204656e-02
 7.44196481083909e-01  5.10358624978040e-02
 7.66555132694040e-01  4.61925567123437e-02
 7.89150262277803e-01  4.13583479891148e-02
 8.11965943141174e-01  3.65573282323457e-02
