                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.390122       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  1.81668005709887e-04
 9.89839305056369e-01 -1.77184371943406e-02
 9.67669339123546e-01 -3.06948948775324e-02
 9.45029140738328e-01 -4.49130889238079e-02
 9.23087530488359e-01 -6.14315900824870e-02
 9.01887757603543e-01 -7.87543056701497e-02
 8.81172905135403e-01 -9.63551365927508e-02
 8.60771720344449e-01 -1.14015052624867e-01
 8.40414525195301e-01 -1.31435582891476e-01
 8.20293195088020e-01 -1.48837630563814e-01
 8.00010762556257e-01 -1.65775916796712e-01
 7.79595375442742e-01 -1.82263687689669e-01
 7.58987845782886e-01 -1.98206422874963e-01
 7.38027941878539e-01 -2.13395760860541e-01
 7.16833953238522e-01 -2.27917465130822e-01
 6.95374613969084e-01 -2.41658888140446e-01
 6.73646884772149e-01 -2.54554595075268e-01
 6.51718617874821e-01 -2.66614958541719e-01
 6.29655663927714e-01 -2.77841210845614e-01
 6.07531359156390e-01 -2.88265150357909e-01
 5.85328095390029e-01 -2.97774729393737e-01
 5.63542105624344e-01 -3.06287094687590e-01
 5.42770334931897e-01 -3.14025179968140e-01
 5.22094612382781e-01 -3.20644740726036e-01
 5.01650729116227e-01 -3.26567441178945e-01
 4.81384772528712e-01 -3.31363993863077e-01
 4.61383492166413e-01 -3.35320979201823e-01
 4.41689840160337e-01 -3.38529316294309e-01
 4.22323271382687e-01 -3.40913006721076e-01
 4.03304573677797e-01 -3.42348856822591e-01
 3.84676771933928e-01 -3.43264104397781e-01
 3.66457374341614e-01 -3.43186694158794e-01
 3.48666802185297e-01 -3.42520002320538e-01
 3.31322895319195e-01 -3.41222232657113e-01
 3.14441847163063e-01 -3.39390980462570e-01
 2.98055303743063e-01 -3.36740879405174e-01
 2.82164639931318e-01 -3.33568103087579e-01
 2.66754333859033e-01 -3.30012524744029e-01
 2.51862721994187e-01 -3.25935711669634e-01
 2.37495522408771e-01 -3.21358366636737e-01
 2.23628887339844e-01 -3.16471884954941e-01
 2.10326814581040e-01 -3.11002364965863e-01
 1.97502621478311e-01 -3.05359801418825e-01
 1.85246348995858e-01 -2.99239180585705e-01
 1.73488993830359e-01 -2.92888453760407e-01
 1.62263508266730e-01 -2.86258994818703e-01
 1.51586868753383e-01 -2.79307649911638e-01
 1.41378942671525e-01 -2.72262816009452e-01
 1.31736955237954e-01 -2.64908080316477e-01
 1.22568035020121e-01 -2.57464195418963e-01
 1.13926910579466e-01 -2.49822424883429e-01
 1.05783156215001e-01 -2.42067889706922e-01
 9.80810039129152e-02 -2.34303746752472e-01
 9.08936396871226e-02 -2.26419013889672e-01
 8.41062080479445e-02 -2.18600994648404e-01
 7.77121625084452e-02 -2.10858768110217e-01
 7.17212050977966e-02 -2.03171773331129e-01
 6.60728682857449e-02 -1.95623344143113e-01
 6.08990427774627e-02 -1.88033298697211e-01
 5.60529596799576e-02 -1.80586145755648e-01
 5.14489599307636e-02 -1.73353706810877e-01
 4.72776553950129e-02 -1.66140254106768e-01
 4.34125034867413e-02 -1.59057497600963e-01
 3.98248940135414e-02 -1.52140172926815e-01
 3.64643818002677e-02 -1.45411874170717e-01
 3.32884189512879e-02 -1.38903986820421e-01
 3.03884042025174e-02 -1.32531335975465e-01
 2.76803806057353e-02 -1.26345795158615e-01
 2.51376370207744e-02 -1.20358782976234e-01
 2.27597472612498e-02 -1.14547594393945e-01
 2.06003586829561e-02 -1.08867634831644e-01
 1.86078608102011e-02 -1.03342873573844e-01
 1.67809896287572e-02 -9.79668474969444e-02
 1.51270128759217e-02 -9.27297054517084e-02
 1.36187214674036e-02 -8.76357722752409e-02
 1.22379486943830e-02 -8.26914475059640e-02
 1.09950731304688e-02 -7.78991114625478e-02
 9.85547824527882e-03 -7.32470909840191e-02
 8.77404859786860e-03 -6.87509779879421e-02
 7.76848931587744e-03 -6.44002932737582e-02
 6.88143566986386e-03 -6.01742955935503e-02
 6.08634569287801e-03 -5.60744322297130e-02
 5.34049989689567e-03 -5.21010683635556e-02
 4.61668756263021e-03 -4.82538055469151e-02
 3.94908820272010e-03 -4.45218740465887e-02
